Rubinstein, Leo	http://d-nb.info/gnd/11666956X
Schirokauer, Alfred	http://d-nb.info/gnd/117276464
Frank, Bruno	http://d-nb.info/gnd/118702866, http://d-nb.info/gnd/136491898
Kilian, Peter	http://d-nb.info/gnd/129523933, http://d-nb.info/gnd/1019423951
Adler, Max	http://d-nb.info/gnd/116008326, http://d-nb.info/gnd/118500716, http://d-nb.info/gnd/137247893, http://d-nb.info/gnd/137298633, http://d-nb.info/gnd/140278753, http://d-nb.info/gnd/1018433422, http://d-nb.info/gnd/1026395704, http://d-nb.info/gnd/1035487586
Wangen, Felix Leopold	http://d-nb.info/gnd/127956786
Ingrim, Robert	http://d-nb.info/gnd/1043649972
Holstein, Horst	http://d-nb.info/gnd/116968540
Seger, Gerhart	http://d-nb.info/gnd/11744717X
Kisch, Enoch Heinrich	http://d-nb.info/gnd/117520713
Fuchs, Georg	http://d-nb.info/gnd/100129838, http://d-nb.info/gnd/100503578, http://d-nb.info/gnd/100840930, http://d-nb.info/gnd/116843748, http://d-nb.info/gnd/118693980, http://d-nb.info/gnd/122692098, http://d-nb.info/gnd/123661056, http://d-nb.info/gnd/128650311, http://d-nb.info/gnd/132180111, http://d-nb.info/gnd/132936607, http://d-nb.info/gnd/136001343, http://d-nb.info/gnd/136015646, http://d-nb.info/gnd/141233885, http://d-nb.info/gnd/142765457, http://d-nb.info/gnd/143774808, http://d-nb.info/gnd/174310676, http://d-nb.info/gnd/189471999, http://d-nb.info/gnd/1012158055, http://d-nb.info/gnd/1018412891, http://d-nb.info/gnd/1020120681, http://d-nb.info/gnd/1024754553, http://d-nb.info/gnd/1046597981
Stern, Erich	http://d-nb.info/gnd/118753606, http://d-nb.info/gnd/132596334
Dobert, Eitel Wolf	http://d-nb.info/gnd/116151099
Michel, Wilhelm	http://d-nb.info/gnd/117019275, http://d-nb.info/gnd/1035094355
Marcuse, Julian	http://d-nb.info/gnd/11754471X
Vigny, Benno	http://d-nb.info/gnd/117417645
Marchwitza, Hans	http://d-nb.info/gnd/118577506
Witte, Hermann	http://d-nb.info/gnd/10454158X, http://d-nb.info/gnd/117420530, http://d-nb.info/gnd/121772799, http://d-nb.info/gnd/133380599, http://d-nb.info/gnd/134090381
Hain, Paul	http://d-nb.info/gnd/116392703, http://d-nb.info/gnd/102000701X
Gutfreund, Ernst	http://d-nb.info/gnd/126456488
Quanter, Rudolf	http://d-nb.info/gnd/116317485
Seidel, Robert	http://d-nb.info/gnd/117463663, http://d-nb.info/gnd/135515971, http://d-nb.info/gnd/137257244, http://d-nb.info/gnd/137544030, http://d-nb.info/gnd/141203552, http://d-nb.info/gnd/141289457, http://d-nb.info/gnd/1017456550, http://d-nb.info/gnd/1021176680, http://d-nb.info/gnd/1035431858, http://d-nb.info/gnd/104202958X, http://d-nb.info/gnd/1043515119
Sieberer, Anton	http://d-nb.info/gnd/1033964972
Geyer, Rudolf	http://d-nb.info/gnd/116603615, http://d-nb.info/gnd/119309076, http://d-nb.info/gnd/12998244X, http://d-nb.info/gnd/129982466, http://d-nb.info/gnd/129982474
Schweyer, Franz	http://d-nb.info/gnd/120678438
Brod, Otto	http://d-nb.info/gnd/1033787515
Fuchs, Richard	http://d-nb.info/gnd/114031568, http://d-nb.info/gnd/116844760, http://d-nb.info/gnd/117540021, http://d-nb.info/gnd/132521415, http://d-nb.info/gnd/133227804, http://d-nb.info/gnd/133378985, http://d-nb.info/gnd/13357038X, http://d-nb.info/gnd/141260955, http://d-nb.info/gnd/1037413199
Houston, John	http://d-nb.info/gnd/128845538, http://d-nb.info/gnd/132075601, http://d-nb.info/gnd/171760913
Mariaux, Franz	http://d-nb.info/gnd/1043029818
Deutsch, Julius	http://d-nb.info/gnd/118678027, http://d-nb.info/gnd/139782273
Apfel, Alfred	http://d-nb.info/gnd/116316020, http://d-nb.info/gnd/1029392293
Hallgarten, Wolfgang	http://d-nb.info/gnd/118545183
Neubauer, Paul	http://d-nb.info/gnd/116945745, http://d-nb.info/gnd/133890643, http://d-nb.info/gnd/134692241, http://d-nb.info/gnd/172283515
Alexander, Alex	http://d-nb.info/gnd/13547776X
Englisch, Paul	http://d-nb.info/gnd/116504889
Kautsky, Karl	http://d-nb.info/gnd/118560808, http://d-nb.info/gnd/1033584770
Adler, Bruno	http://d-nb.info/gnd/105154113, http://d-nb.info/gnd/116009578, http://d-nb.info/gnd/123440866, http://d-nb.info/gnd/189429224
Emrich, Louis	http://d-nb.info/gnd/104589132
Meyer, Emil	http://d-nb.info/gnd/117556289, http://d-nb.info/gnd/117556297, http://d-nb.info/gnd/143800825, http://d-nb.info/gnd/1012398404, http://d-nb.info/gnd/1035103028
Brehm, Karl	http://d-nb.info/gnd/12528215X
Lange, Erich	http://d-nb.info/gnd/133621944, http://d-nb.info/gnd/137147392, http://d-nb.info/gnd/1024576426, http://d-nb.info/gnd/1025707192
Schroeder, Karl	http://d-nb.info/gnd/117072222, http://d-nb.info/gnd/117072265, http://d-nb.info/gnd/117646555, http://d-nb.info/gnd/132463822, http://d-nb.info/gnd/140425039, http://d-nb.info/gnd/1014386829, http://d-nb.info/gnd/1025064933, http://d-nb.info/gnd/1037499719
Franz, Rudolf	http://d-nb.info/gnd/11671932X, http://d-nb.info/gnd/116719338, http://d-nb.info/gnd/117536474, http://d-nb.info/gnd/117575119, http://d-nb.info/gnd/13901313X, http://d-nb.info/gnd/13901778X
Jellinek, Fritz	http://d-nb.info/gnd/117095176, http://d-nb.info/gnd/130188247
Valentin, Veit	http://d-nb.info/gnd/117442445, http://d-nb.info/gnd/118803735
Baldwin, Stanley	http://d-nb.info/gnd/118652117
Dietzgen, Josef	http://d-nb.info/gnd/118525646
Iltis, Hugo	http://d-nb.info/gnd/11712950X
Wolf, Arthur	http://d-nb.info/gnd/141265426
Walecki, H.	http://d-nb.info/gnd/127269665
Christiansen, Hans	http://d-nb.info/gnd/11879969X, http://d-nb.info/gnd/124371094, http://d-nb.info/gnd/170767558
Horler, Sydney	http://d-nb.info/gnd/172143454
Gleit, Maria	http://d-nb.info/gnd/11665869X
Schall, Eduard	http://d-nb.info/gnd/1035134640
Henry, Ernst	http://d-nb.info/gnd/134131428
Kornicker, Kurt	http://d-nb.info/gnd/1034088831
Oehme, Walter	http://d-nb.info/gnd/124748155, http://d-nb.info/gnd/14228419X
Peters, Hugo	http://d-nb.info/gnd/118943502, http://d-nb.info/gnd/172305683
Hoetink, H. R.	http://d-nb.info/gnd/107457490, http://d-nb.info/gnd/128575492, http://d-nb.info/gnd/141780304
Griese, Franz	http://d-nb.info/gnd/124350224
Siemsen, Anna	http://d-nb.info/gnd/11895783X
Gorki, Maxim	http://d-nb.info/gnd/118639293, http://d-nb.info/gnd/118639293
Wenck, Martin	http://d-nb.info/gnd/117284130, http://d-nb.info/gnd/122406818
Fox, Ralph	http://d-nb.info/gnd/1046356690
Beheim-Schwarzbach, Martin	http://d-nb.info/gnd/118508350
Behrend, Hans	http://d-nb.info/gnd/118588605
Finck, Werner	http://d-nb.info/gnd/118533061, http://d-nb.info/gnd/121172511
Bauer, Hans	http://d-nb.info/gnd/104700327, http://d-nb.info/gnd/115432825, http://d-nb.info/gnd/116084693, http://d-nb.info/gnd/118653717, http://d-nb.info/gnd/121685802, http://d-nb.info/gnd/122243641, http://d-nb.info/gnd/123043999, http://d-nb.info/gnd/129674575, http://d-nb.info/gnd/13143568X, http://d-nb.info/gnd/131435701, http://d-nb.info/gnd/133174220, http://d-nb.info/gnd/133174255, http://d-nb.info/gnd/133174476, http://d-nb.info/gnd/133174484, http://d-nb.info/gnd/133174557, http://d-nb.info/gnd/133174565, http://d-nb.info/gnd/133174581, http://d-nb.info/gnd/133174603, http://d-nb.info/gnd/133175227, http://d-nb.info/gnd/133175472, http://d-nb.info/gnd/133176037, http://d-nb.info/gnd/133188337, http://d-nb.info/gnd/13318935X, http://d-nb.info/gnd/133189554, http://d-nb.info/gnd/13319292X, http://d-nb.info/gnd/13320961X, http://d-nb.info/gnd/133537056, http://d-nb.info/gnd/134003039, http://d-nb.info/gnd/135231779, http://d-nb.info/gnd/136510523, http://d-nb.info/gnd/136942687, http://d-nb.info/gnd/136966462, http://d-nb.info/gnd/137794347, http://d-nb.info/gnd/140297243, http://d-nb.info/gnd/141971932, http://d-nb.info/gnd/142453544, http://d-nb.info/gnd/173973175, http://d-nb.info/gnd/188392963, http://d-nb.info/gnd/1011989522, http://d-nb.info/gnd/1011989662, http://d-nb.info/gnd/1012389170, http://d-nb.info/gnd/1014550076, http://d-nb.info/gnd/1028843380, http://d-nb.info/gnd/102894358X, http://d-nb.info/gnd/1028950640, http://d-nb.info/gnd/1028952996, http://d-nb.info/gnd/1028983964, http://d-nb.info/gnd/1029224374, http://d-nb.info/gnd/1029231133, http://d-nb.info/gnd/1046964348
Seitz, Robert	http://d-nb.info/gnd/117473103, http://d-nb.info/gnd/133251381, http://d-nb.info/gnd/133251411, http://d-nb.info/gnd/133251497, http://d-nb.info/gnd/143550349, http://d-nb.info/gnd/171328884, http://d-nb.info/gnd/1022965379
Haendcke, Berthold	http://d-nb.info/gnd/116361980
Frischauer, Paul	http://d-nb.info/gnd/119510286
Steinhausen, Herrmann	http://d-nb.info/gnd/116916664
Karsch-Haack, F.	http://d-nb.info/gnd/117571105
Wanke, Georg	http://d-nb.info/gnd/117137731
Carpenter, Edward	http://d-nb.info/gnd/11866851X, http://d-nb.info/gnd/174067607
Giudici, Ernesto	http://d-nb.info/gnd/127570225
Basseches, Nikolaus	http://d-nb.info/gnd/127023690
Schaefer, Albert	http://d-nb.info/gnd/11709580X, http://d-nb.info/gnd/118748238, http://d-nb.info/gnd/143703293, http://d-nb.info/gnd/1015548989
Marty, Andre	http://d-nb.info/gnd/122054091, http://d-nb.info/gnd/170937097
Thomas, Christa	http://d-nb.info/gnd/117348104, http://d-nb.info/gnd/189500913
Springer, Jenny	http://d-nb.info/gnd/12696971X
Allers, Rudolf	http://d-nb.info/gnd/116287128
Adler, Abraham	http://d-nb.info/gnd/132067579, http://d-nb.info/gnd/13406660X
Vogt, Otto	http://d-nb.info/gnd/174064012, http://d-nb.info/gnd/1012386600, http://d-nb.info/gnd/1012709116, http://d-nb.info/gnd/1012790738
Wolker, Ludwig	http://d-nb.info/gnd/118634984, http://d-nb.info/gnd/172456762
Oerter, Fritz	http://d-nb.info/gnd/126400849
Zwingli, Ulrich	http://d-nb.info/gnd/118637533, http://d-nb.info/gnd/119879522, http://d-nb.info/gnd/138695415
Mohr, Max	http://d-nb.info/gnd/119234173, http://d-nb.info/gnd/12041919X
Riemann, Robert	http://d-nb.info/gnd/116543531, http://d-nb.info/gnd/139195092
Michaelis, Karin	http://d-nb.info/gnd/11539396X, http://d-nb.info/gnd/14360662X
Bernhardt, Oskar Ernst	http://d-nb.info/gnd/118816187
Hartwig, Theodor	http://d-nb.info/gnd/116503785, http://d-nb.info/gnd/124328849, http://d-nb.info/gnd/133454975, http://d-nb.info/gnd/133541282, http://d-nb.info/gnd/1023693852, http://d-nb.info/gnd/1037481526
Knab, Otto Michael	http://d-nb.info/gnd/116243392
Saager, Adolf	http://d-nb.info/gnd/116712864
Schumann, Alfred	http://d-nb.info/gnd/117294160, http://d-nb.info/gnd/1033939757
Brettschneider, Rudolf	http://d-nb.info/gnd/104968788, http://d-nb.info/gnd/116493186, http://d-nb.info/gnd/173951880, http://d-nb.info/gnd/174084277
Tressal, Robert	http://d-nb.info/gnd/123958482
Brehmer, Fritz	http://d-nb.info/gnd/116469951
Herrmann, Walter	http://d-nb.info/gnd/129767832, http://d-nb.info/gnd/136235123, http://d-nb.info/gnd/139502254, http://d-nb.info/gnd/139954260, http://d-nb.info/gnd/141551305, http://d-nb.info/gnd/18945654X, http://d-nb.info/gnd/1016736363, http://d-nb.info/gnd/1031960430
Storost, Wilhelm	http://d-nb.info/gnd/119349159
Robitschek, Kurt	http://d-nb.info/gnd/116577967
Richard, Gaston	http://d-nb.info/gnd/116505958
Mendelssohn, Anja	http://d-nb.info/gnd/116881763
Sonnemann, Emil	http://d-nb.info/gnd/117507652, http://d-nb.info/gnd/117507660, http://d-nb.info/gnd/17409292X
Krafft, Rudolf	http://d-nb.info/gnd/122700880
Wild, Max	http://d-nb.info/gnd/117379530, http://d-nb.info/gnd/129037184, http://d-nb.info/gnd/131432826, http://d-nb.info/gnd/13241743X, http://d-nb.info/gnd/101521472X
Groeben, Klaus von der	http://d-nb.info/gnd/119312743, http://d-nb.info/gnd/119312743, http://d-nb.info/gnd/170326829
Castell, Alexander	http://d-nb.info/gnd/116471557
Meyer, Arthur Emanuel	http://d-nb.info/gnd/1044097108
Heller, Otto	http://d-nb.info/gnd/11668688X, http://d-nb.info/gnd/128879548, http://d-nb.info/gnd/139746285, http://d-nb.info/gnd/1013850556
Freund, Richard	http://d-nb.info/gnd/11753711X, http://d-nb.info/gnd/117537128, http://d-nb.info/gnd/134003993
Kosyk, Mato	http://d-nb.info/gnd/118565745
Haller, Fred	http://d-nb.info/gnd/126684316, http://d-nb.info/gnd/134912217, http://d-nb.info/gnd/1038656664
Ritter-Bern, Wolf	http://d-nb.info/gnd/1046666533
Senn, Paul	http://d-nb.info/gnd/119532778, http://d-nb.info/gnd/121225372, http://d-nb.info/gnd/170284697
Neumann, Martin	http://d-nb.info/gnd/130414107, http://d-nb.info/gnd/132365847, http://d-nb.info/gnd/138226105, http://d-nb.info/gnd/138939780, http://d-nb.info/gnd/140437916, http://d-nb.info/gnd/174066074, http://d-nb.info/gnd/1017243379, http://d-nb.info/gnd/1017465991, http://d-nb.info/gnd/1018715894, http://d-nb.info/gnd/1020843128
Becker, Heinz	http://d-nb.info/gnd/118657852, http://d-nb.info/gnd/123689449, http://d-nb.info/gnd/129346268, http://d-nb.info/gnd/134282914, http://d-nb.info/gnd/137976992, http://d-nb.info/gnd/139033424, http://d-nb.info/gnd/1012619117, http://d-nb.info/gnd/1022836595, http://d-nb.info/gnd/1033584290, http://d-nb.info/gnd/1033620777, http://d-nb.info/gnd/1033629324, http://d-nb.info/gnd/1033630918, http://d-nb.info/gnd/1033633194, http://d-nb.info/gnd/1033667633, http://d-nb.info/gnd/1033683493, http://d-nb.info/gnd/103368483X, http://d-nb.info/gnd/1034655868, http://d-nb.info/gnd/1042243441
Geissler, Friedrich	http://d-nb.info/gnd/100830781, http://d-nb.info/gnd/116503092, http://d-nb.info/gnd/116541989
Borchardt, Rudolf	http://d-nb.info/gnd/118513435
Reitmann, Gustav	http://d-nb.info/gnd/124800769
Schneider-Schelde, Rudolf	http://d-nb.info/gnd/116837144
Hirschberg-Jura, Rudolf	http://d-nb.info/gnd/116906618
Stumpf, Richard	http://d-nb.info/gnd/129508004, http://d-nb.info/gnd/1027178316, http://d-nb.info/gnd/1038442087
Ebert, Friedrich	http://d-nb.info/gnd/118528610, http://d-nb.info/gnd/118687573, http://d-nb.info/gnd/118962973, http://d-nb.info/gnd/120223678, http://d-nb.info/gnd/121590437, http://d-nb.info/gnd/124754139, http://d-nb.info/gnd/130816787, http://d-nb.info/gnd/1012223736
Beck, Maximilian	http://d-nb.info/gnd/116101962, http://d-nb.info/gnd/1032009322
Albrecht, August	http://d-nb.info/gnd/116279443, http://d-nb.info/gnd/1018722238
Geyer, Kurt	http://d-nb.info/gnd/118539027, http://d-nb.info/gnd/174085737
Jacob, Walter	http://d-nb.info/gnd/118722964, http://d-nb.info/gnd/119139855, http://d-nb.info/gnd/128756810, http://d-nb.info/gnd/140647155, http://d-nb.info/gnd/143577700, http://d-nb.info/gnd/1012380394, http://d-nb.info/gnd/102993181X
Rougemont, Denis de	http://d-nb.info/gnd/11860340X
Whitman, Walt	http://d-nb.info/gnd/118807153, http://d-nb.info/gnd/142550507
Kumpmann, Karl	http://d-nb.info/gnd/116610077, http://d-nb.info/gnd/189443758
Saizew, Wladimir	
Harris, Frank	http://d-nb.info/gnd/118639501, http://d-nb.info/gnd/1034230670
Mueller, Albert	http://d-nb.info/gnd/119069849
Stahl, Herbert	http://d-nb.info/gnd/101899661, http://d-nb.info/gnd/119500744, http://d-nb.info/gnd/123524709, http://d-nb.info/gnd/140641009, http://d-nb.info/gnd/142361410
Burkhardt, Paul	http://d-nb.info/gnd/117174289
Herb, Max	http://d-nb.info/gnd/104213035
Kallinikow, Josef	http://d-nb.info/gnd/1020175931
Gebhardt, Florentine	http://d-nb.info/gnd/116474343
De Leeuw, Hendrik	http://d-nb.info/gnd/136660231
Klein, Fritz	http://d-nb.info/gnd/107369257, http://d-nb.info/gnd/116211210, http://d-nb.info/gnd/121392546, http://d-nb.info/gnd/121392546, http://d-nb.info/gnd/12140062X, http://d-nb.info/gnd/129539546, http://d-nb.info/gnd/131841106, http://d-nb.info/gnd/132943700, http://d-nb.info/gnd/136439659, http://d-nb.info/gnd/142822906, http://d-nb.info/gnd/173653030, http://d-nb.info/gnd/1034929151
Schreiner, Karl	http://d-nb.info/gnd/189561610, http://d-nb.info/gnd/1017954631, http://d-nb.info/gnd/103281375X
Jewreinow, Nikolai N.	http://d-nb.info/gnd/118776207, http://d-nb.info/gnd/118776207
Donatus, Antonius	http://d-nb.info/gnd/128332727, http://d-nb.info/gnd/129005665
Hertzka, Theodor	http://d-nb.info/gnd/118825186
Meyer, Conrad Ferdinand	http://d-nb.info/gnd/118581775
Seton-Watson, Robert W.	http://d-nb.info/gnd/118796755
Iswolski, Helene	http://d-nb.info/gnd/172565944
Brabenetz, Annie von	http://d-nb.info/gnd/12622725X
Richter, Georg	http://d-nb.info/gnd/104250178, http://d-nb.info/gnd/104250232, http://d-nb.info/gnd/116511362, http://d-nb.info/gnd/116511389, http://d-nb.info/gnd/120768984, http://d-nb.info/gnd/121422275, http://d-nb.info/gnd/121710874, http://d-nb.info/gnd/124064698, http://d-nb.info/gnd/124676480, http://d-nb.info/gnd/124824072, http://d-nb.info/gnd/128855983, http://d-nb.info/gnd/131940201, http://d-nb.info/gnd/134622685, http://d-nb.info/gnd/138706859, http://d-nb.info/gnd/140001964, http://d-nb.info/gnd/140560866, http://d-nb.info/gnd/1011506270, http://d-nb.info/gnd/1012721264, http://d-nb.info/gnd/1026911486, http://d-nb.info/gnd/1035687577, http://d-nb.info/gnd/1035803526
Jarcho, Gregor	http://d-nb.info/gnd/136567304
Meyer, Rudolf	http://d-nb.info/gnd/104073489, http://d-nb.info/gnd/104073497, http://d-nb.info/gnd/106642391, http://d-nb.info/gnd/117004197, http://d-nb.info/gnd/117569275, http://d-nb.info/gnd/117569283, http://d-nb.info/gnd/117569291, http://d-nb.info/gnd/117569313, http://d-nb.info/gnd/11757032X, http://d-nb.info/gnd/119081814, http://d-nb.info/gnd/119367254, http://d-nb.info/gnd/119554550, http://d-nb.info/gnd/120759640, http://d-nb.info/gnd/122271580, http://d-nb.info/gnd/123744008, http://d-nb.info/gnd/129304735, http://d-nb.info/gnd/130897531, http://d-nb.info/gnd/133410862, http://d-nb.info/gnd/134461894, http://d-nb.info/gnd/135520819, http://d-nb.info/gnd/136982905, http://d-nb.info/gnd/13837144X, http://d-nb.info/gnd/138911576, http://d-nb.info/gnd/139633561, http://d-nb.info/gnd/141099372, http://d-nb.info/gnd/142314919, http://d-nb.info/gnd/174320140, http://d-nb.info/gnd/1013697561, http://d-nb.info/gnd/1015793010, http://d-nb.info/gnd/1018016902, http://d-nb.info/gnd/1025098870, http://d-nb.info/gnd/1026458749, http://d-nb.info/gnd/1035090775, http://d-nb.info/gnd/1037939050, http://d-nb.info/gnd/1046865587
Weinert, Erich	http://d-nb.info/gnd/118630245, http://d-nb.info/gnd/130606499, http://d-nb.info/gnd/13060867X
Roosevelt, Franklin D.	http://d-nb.info/gnd/116608153, http://d-nb.info/gnd/118602551
Richter, P.	http://d-nb.info/gnd/10900440X, http://d-nb.info/gnd/133286304, http://d-nb.info/gnd/137654871, http://d-nb.info/gnd/142358126, http://d-nb.info/gnd/1016192061, http://d-nb.info/gnd/1032629517
Ronai, Armin	http://d-nb.info/gnd/1012808181
Gladkow, Fjodor	http://d-nb.info/gnd/118639250
Simonds, Frank Herbert	http://d-nb.info/gnd/140852557
Goetze, Peter	http://d-nb.info/gnd/172115833
Bilbo, Jack	http://d-nb.info/gnd/118652966
Eliasberg, Wladimir	http://d-nb.info/gnd/116447826
Neurath, Otto	http://d-nb.info/gnd/118587420, http://d-nb.info/gnd/135902312
Uhde, Wilhelm	http://d-nb.info/gnd/117267716, http://d-nb.info/gnd/1020476753
Borchardt, Julian	http://d-nb.info/gnd/124395740
Edgar, John	http://d-nb.info/gnd/118752936
Rundt, Arthur	http://d-nb.info/gnd/116706953
Grimm, Bruno	http://d-nb.info/gnd/143411381
Roberts, Helmuth	http://d-nb.info/gnd/126844704
Reimann, Hans	http://d-nb.info/gnd/118744089
Schinkel, Helmut	http://d-nb.info/gnd/119442221, http://d-nb.info/gnd/129281190
Frey, Karl	http://d-nb.info/gnd/116394951, http://d-nb.info/gnd/116783923, http://d-nb.info/gnd/116784024, http://d-nb.info/gnd/118164562, http://d-nb.info/gnd/118693255, http://d-nb.info/gnd/120286572, http://d-nb.info/gnd/123613213, http://d-nb.info/gnd/130363642, http://d-nb.info/gnd/131990675, http://d-nb.info/gnd/133427110, http://d-nb.info/gnd/133427560, http://d-nb.info/gnd/133427757, http://d-nb.info/gnd/1012264459, http://d-nb.info/gnd/1014241316
Rubiner, Frida	http://d-nb.info/gnd/118873245
Jansen, Nikolaus	http://d-nb.info/gnd/105851647
Miller, Anton van	http://d-nb.info/gnd/126061181
Kuiper, Frits	http://d-nb.info/gnd/127379797
Marcuse, Ludwig	http://d-nb.info/gnd/118577646, http://d-nb.info/gnd/131828525
Springer, Brunold	http://d-nb.info/gnd/117479500
Maass, Joachim	http://d-nb.info/gnd/118575627
Ferkes, Wladimir	http://d-nb.info/gnd/1019661798
Mounier, Emmanuel	http://d-nb.info/gnd/118801112
Marnitz, Ludwig von	http://d-nb.info/gnd/121913902
Eckerskorn, Joseph	http://d-nb.info/gnd/100803687
Einstein, Karl	http://d-nb.info/gnd/118529587
Saslawski, D.	http://d-nb.info/gnd/128397233
Brunner, Konstantin	http://d-nb.info/gnd/118631616
Buber, Martin	http://d-nb.info/gnd/118516477, http://d-nb.info/gnd/7512202-9
Kessler, G.	http://d-nb.info/gnd/116145331, http://d-nb.info/gnd/174106890
Huber, Engelbert	http://d-nb.info/gnd/117030384, http://d-nb.info/gnd/141840676
Landauer, Gustav	http://d-nb.info/gnd/118569074, http://d-nb.info/gnd/13304355X, http://d-nb.info/gnd/1012282457
Dillersberger, Josef	http://d-nb.info/gnd/129489263, http://d-nb.info/gnd/174127510
Wyl, Hans von	http://d-nb.info/gnd/129113557
Giacometti, Augusto	http://d-nb.info/gnd/11869460X, http://d-nb.info/gnd/174071213
Andernach, Andreas	http://d-nb.info/gnd/125903685
Pachaly, Paul	http://d-nb.info/gnd/116014296
Jansen, Jan	http://d-nb.info/gnd/122495896, http://d-nb.info/gnd/128942789, http://d-nb.info/gnd/132780658, http://d-nb.info/gnd/134910028, http://d-nb.info/gnd/135403855, http://d-nb.info/gnd/136130992, http://d-nb.info/gnd/139690948, http://d-nb.info/gnd/139691057, http://d-nb.info/gnd/141675772, http://d-nb.info/gnd/172962919, http://d-nb.info/gnd/173038573, http://d-nb.info/gnd/173710409, http://d-nb.info/gnd/1013515455, http://d-nb.info/gnd/1037499964, http://d-nb.info/gnd/104189130X
Tschichold, Jan	http://d-nb.info/gnd/118624350
Althaus, Paul	http://d-nb.info/gnd/116294205, http://d-nb.info/gnd/118502271, http://d-nb.info/gnd/119089610, http://d-nb.info/gnd/129516597, http://d-nb.info/gnd/173717411
Oelbermann, Karl	http://d-nb.info/gnd/139134808
Herrmann, E.	http://d-nb.info/gnd/124361080, http://d-nb.info/gnd/1016757689
Engels, Friedrich	http://d-nb.info/gnd/118530380, http://d-nb.info/gnd/121032000, http://d-nb.info/gnd/121032043, http://d-nb.info/gnd/123495911, http://d-nb.info/gnd/137700199
Stamm, Karl	http://d-nb.info/gnd/136577164, http://d-nb.info/gnd/1017372403
Dietrich, Paul Johann	http://d-nb.info/gnd/128611154
Pfleger, Karl	http://d-nb.info/gnd/118593641, http://d-nb.info/gnd/137706456
Otto, Karl August Gottlob	http://d-nb.info/gnd/126731861
Hoyer, Niels	http://d-nb.info/gnd/117028371, http://d-nb.info/gnd/119307790
Schmidt, Richard	http://d-nb.info/gnd/116442700, http://d-nb.info/gnd/117514373, http://d-nb.info/gnd/117514381, http://d-nb.info/gnd/117514403, http://d-nb.info/gnd/11751442X, http://d-nb.info/gnd/117644412, http://d-nb.info/gnd/117644439, http://d-nb.info/gnd/118608916, http://d-nb.info/gnd/127823093, http://d-nb.info/gnd/130070300, http://d-nb.info/gnd/130070319, http://d-nb.info/gnd/130151211, http://d-nb.info/gnd/130197130, http://d-nb.info/gnd/130334278, http://d-nb.info/gnd/130334545, http://d-nb.info/gnd/13178689X, http://d-nb.info/gnd/134218531, http://d-nb.info/gnd/135807190, http://d-nb.info/gnd/136852009, http://d-nb.info/gnd/139630767, http://d-nb.info/gnd/1017769699, http://d-nb.info/gnd/101964902X, http://d-nb.info/gnd/1030564299, http://d-nb.info/gnd/1032893397, http://d-nb.info/gnd/1033347353, http://d-nb.info/gnd/103390709X, http://d-nb.info/gnd/103513070X, http://d-nb.info/gnd/103749783X, http://d-nb.info/gnd/1041291191, http://d-nb.info/gnd/1047002647, http://d-nb.info/gnd/1047003996
Vorspel, Fritz	http://d-nb.info/gnd/133852954, http://d-nb.info/gnd/174137974
Varga, Eugen	http://d-nb.info/gnd/118626124
Schlichtegroll, Karl Felix von	http://d-nb.info/gnd/104311193, http://d-nb.info/gnd/172359147
Stefan, Paul	http://d-nb.info/gnd/117225789, http://d-nb.info/gnd/144026694
Waxweiler, Emil	http://d-nb.info/gnd/117156116
Schuster, Franz	http://d-nb.info/gnd/119272180, http://d-nb.info/gnd/121354652, http://d-nb.info/gnd/122526244, http://d-nb.info/gnd/135521785, http://d-nb.info/gnd/137392133, http://d-nb.info/gnd/142074144, http://d-nb.info/gnd/170330524, http://d-nb.info/gnd/1012414086, http://d-nb.info/gnd/1033316172
Berkenkopf, Paul	http://d-nb.info/gnd/116135034, http://d-nb.info/gnd/1041609515
Kreuser, Martin	http://d-nb.info/gnd/174132824
Lawrenz, Hans	
Mosler, Alexander	http://d-nb.info/gnd/1025109104
Bojarskaja, Sinaida	http://d-nb.info/gnd/126506140, http://d-nb.info/gnd/12720847X
Lazarsfeld, Sofie	http://d-nb.info/gnd/124177808
Suhr, Werner	http://d-nb.info/gnd/121659518
Lackner, Stephan	http://d-nb.info/gnd/118842439
Schieber, Anna	http://d-nb.info/gnd/119285495
Hauptvogel, Franz Ehregott	http://d-nb.info/gnd/1038220157
Bloch, Camille	http://d-nb.info/gnd/117607142
Zischka, Anton	http://d-nb.info/gnd/121575640
Laube, Eva Johanna	
Hutchinson, Ray Coryton	http://d-nb.info/gnd/123462916
Braune, Rudolf	http://d-nb.info/gnd/116424516, http://d-nb.info/gnd/117639753, http://d-nb.info/gnd/118514687, http://d-nb.info/gnd/124083722, http://d-nb.info/gnd/124083765, http://d-nb.info/gnd/189425954
Rabenhorst, Max	http://d-nb.info/gnd/116321067
Albert, Charles	http://d-nb.info/gnd/122241169, http://d-nb.info/gnd/137505795
Dantz, Karl	http://d-nb.info/gnd/1034714716
Roberts, Stephen H.	http://d-nb.info/gnd/126844747
Heath, Graham	http://d-nb.info/gnd/126380295
Stankoff, N. A.	
Hellwald, Friedrich von	http://d-nb.info/gnd/101384327, http://d-nb.info/gnd/101384327
Schuh, Gotthard	http://d-nb.info/gnd/118762192
Margueritte, Paul	http://d-nb.info/gnd/135792584
Liepmann, Heinz	http://d-nb.info/gnd/119368099
